time,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,wdir
2017-12-27,3.0,1.0,5.6,0.1,0.0,11.2,28.1,992.2,126.0,154.0
2017-12-28,3.1,1.2,4.5,0.1,0.0,13.3,40.3,993.4,0.0,253.0
2017-12-29,1.7,-1.4,4.8,0.0,0.0,13.3,31.3,1005.3,132.0,218.0
2017-12-30,2.7,-1.7,9.6,3.3,0.0,15.1,48.2,1001.2,0.0,175.0
2017-12-31,9.5,6.2,12.3,1.4,0.0,15.8,51.8,1001.8,0.0,225.0
2018-01-01,8.5,4.1,12.0,3.8,0.0,16.9,57.2,1001.1,126.0,218.0
2018-01-02,4.6,2.5,6.1,1.8,0.0,11.9,30.6,1006.1,0.0,238.0
2018-01-03,5.1,2.1,7.7,17.9,0.0,20.9,61.9,990.8,78.0,198.0
2018-01-04,6.8,5.8,7.9,1.7,0.0,19.4,61.9,992.9,0.0,233.0
2018-01-05,7.1,4.2,9.6,0.1,0.0,16.2,53.3,996.1,0.0,234.0
2018-01-06,5.3,3.4,7.1,0.0,0.0,8.6,34.2,1009.0,66.0,237.0
2018-01-07,1.2,-2.2,4.1,0.0,0.0,18.4,34.9,1028.6,0.0,49.0
2018-01-08,-1.8,-5.0,1.7,0.0,0.0,17.6,34.9,1033.9,372.0,82.0
2018-01-09,1.9,-2.5,5.2,0.3,0.0,18.4,42.5,1020.7,162.0,107.0
2018-01-10,2.4,1.4,3.8,0.2,0.0,7.2,20.5,1013.9,0.0,115.0
2018-01-11,2.7,1.5,3.8,5.0,0.0,5.4,16.6,1017.6,0.0,76.0
2018-01-12,1.6,0.8,2.1,0.0,0.0,14.4,31.3,1028.6,0.0,88.0
2018-01-13,0.3,-0.3,0.8,0.0,0.0,18.7,40.0,1032.4,24.0,112.0
2018-01-14,-1.7,-3.1,0.2,0.0,0.0,15.1,32.8,1029.9,138.0,108.0
2018-01-15,0.3,-2.6,3.5,4.7,0.0,18.7,41.8,1015.7,312.0,144.0
2018-01-16,2.9,0.5,6.0,1.9,20.0,16.6,41.4,991.7,60.0,207.0
2018-01-17,1.5,0.4,2.5,3.0,0.0,15.1,38.5,995.1,0.0,244.0
2018-01-18,2.6,0.6,5.8,7.3,10.0,24.1,77.4,993.8,0.0,239.0
2018-01-19,2.6,1.4,3.7,1.5,0.0,11.9,35.3,1005.4,0.0,262.0
2018-01-20,1.3,-1.6,3.0,0.1,0.0,9.0,20.2,1006.4,12.0,197.0
2018-01-21,0.3,-1.9,1.3,0.0,0.0,6.8,21.6,1013.1,0.0,67.0
2018-01-22,0.4,-0.3,1.8,0.0,0.0,15.1,36.4,1013.1,6.0,145.0
2018-01-23,2.2,-0.1,6.0,1.0,0.0,7.6,29.2,1020.9,0.0,172.0
2018-01-24,8.7,5.1,11.1,0.2,0.0,16.6,42.1,1016.8,150.0,206.0
2018-01-25,9.1,7.5,10.4,10.2,0.0,10.4,31.7,1013.6,0.0,212.0
2018-01-26,6.8,5.3,7.5,0.7,0.0,7.6,18.7,1018.0,0.0,214.0
2018-01-27,5.8,4.5,7.3,0.0,0.0,10.1,34.2,1029.4,30.0,256.0
2018-01-28,7.6,5.9,9.7,1.8,0.0,21.2,47.5,1023.9,6.0,241.0
2018-01-29,9.6,5.3,11.2,3.4,0.0,26.3,63.7,1018.6,0.0,261.0
2018-01-30,4.9,2.3,6.3,0.0,0.0,20.9,53.3,1023.8,0.0,274.0
2018-01-31,5.3,0.3,9.3,6.8,0.0,14.4,45.7,1008.2,0.0,200.0
2018-02-01,4.2,1.6,6.8,0.0,0.0,12.6,31.3,1000.3,300.0,230.0
2018-02-02,2.5,-0.1,5.2,0.7,0.0,13.0,37.4,1003.2,114.0,205.0
2018-02-03,1.2,-1.1,3.0,0.1,0.0,11.9,28.4,1005.2,0.0,299.0
2018-02-04,-0.2,-3.5,3.6,0.1,0.0,10.8,25.6,1018.7,378.0,27.0
2018-02-05,-1.0,-5.1,2.1,0.0,0.0,11.5,25.6,1028.8,318.0,54.0
2018-02-06,-3.0,-7.3,0.7,0.0,0.0,7.6,25.2,1020.3,486.0,129.0
2018-02-07,-1.9,-4.8,2.1,0.0,0.0,10.8,21.2,1017.3,306.0,65.0
2018-02-08,-2.7,-6.7,2.8,0.0,0.0,4.7,17.3,1021.1,480.0,31.0
2018-02-09,-2.2,-7.2,2.0,0.0,0.0,6.8,21.6,1018.7,264.0,132.0
2018-02-10,0.3,-1.5,3.0,0.0,0.0,9.0,26.6,1016.3,30.0,154.0
2018-02-11,1.9,0.2,4.5,1.0,0.0,13.0,44.3,1005.2,48.0,188.0
2018-02-12,2.0,-1.1,5.5,0.0,0.0,13.0,42.5,1009.9,126.0,238.0
2018-02-13,0.9,-2.8,5.5,0.0,0.0,8.3,23.4,1016.8,372.0,199.0
2018-02-14,-1.0,-5.1,4.7,0.0,0.0,7.6,22.7,1021.6,402.0,107.0
2018-02-15,-0.2,-3.3,2.9,0.1,0.0,15.1,39.2,1020.2,168.0,141.0
2018-02-16,3.6,0.8,7.7,0.0,0.0,14.8,42.1,1022.4,372.0,260.0
2018-02-17,2.7,0.0,5.0,0.0,0.0,7.6,21.6,1025.5,0.0,306.0
2018-02-18,2.5,1.2,3.8,0.0,0.0,6.8,19.1,1028.9,0.0,116.0
2018-02-19,1.7,-0.9,5.2,0.0,0.0,9.4,21.6,1022.5,198.0,152.0
2018-02-20,0.0,-2.3,3.8,0.0,0.0,14.4,31.3,1021.2,498.0,77.0
2018-02-21,-0.1,-4.1,4.2,0.0,0.0,12.2,28.8,1025.9,378.0,47.0
2018-02-22,-0.1,-4.0,3.4,0.0,0.0,10.8,22.7,1026.4,336.0,56.0
2018-02-23,-3.3,-6.1,-0.1,0.0,0.0,14.4,31.0,1027.3,552.0,74.0
2018-02-24,-2.6,-6.7,0.5,0.0,0.0,19.4,51.5,1030.8,546.0,40.0
2018-02-25,-5.2,-9.4,-1.3,0.2,0.0,11.2,27.0,1032.6,516.0,63.0
2018-02-26,-6.0,-9.9,-2.4,0.0,0.0,16.2,42.1,1029.3,396.0,55.0
2018-02-27,-7.6,-11.9,-2.8,0.0,0.0,11.5,41.0,1024.6,360.0,111.0
2018-02-28,-8.8,-11.8,-5.8,0.0,0.0,19.1,42.8,1028.0,462.0,82.0
2018-03-01,-8.8,-11.9,-4.8,0.0,0.0,19.8,38.2,1020.5,582.0,82.0
2018-03-02,-8.3,-12.8,-3.5,0.0,0.0,19.1,35.6,1008.6,570.0,80.0
2018-03-03,-7.1,-12.0,-2.1,0.0,0.0,15.5,34.2,1007.1,576.0,89.0
2018-03-04,-2.6,-9.1,4.2,0.1,0.0,15.1,33.5,1005.1,558.0,117.0
2018-03-05,2.8,-2.6,9.8,0.0,0.0,10.4,24.5,999.5,180.0,141.0
2018-03-06,1.1,-2.9,5.8,6.8,0.0,10.4,25.2,995.4,24.0,96.0
2018-03-07,1.6,0.5,2.4,2.2,10.0,9.4,27.4,994.4,0.0,278.0
2018-03-08,4.7,1.5,9.5,6.1,0.0,10.8,36.4,1001.2,174.0,214.0
2018-03-09,5.2,0.7,9.3,0.1,0.0,15.5,47.2,1006.0,138.0,234.0
2018-03-10,5.2,-0.7,9.4,1.5,0.0,7.9,19.8,1005.5,0.0,132.0
2018-03-11,10.8,5.2,16.6,0.0,0.0,9.4,28.1,999.9,498.0,154.0
2018-03-12,8.6,6.2,10.1,9.8,0.0,9.4,35.3,992.2,0.0,196.0
2018-03-13,9.2,4.3,11.7,2.1,0.0,16.6,36.7,999.0,24.0,244.0
2018-03-14,4.0,2.5,5.1,0.5,0.0,14.8,32.4,1011.1,0.0,324.0
2018-03-15,2.9,1.6,4.7,0.0,0.0,20.2,44.3,1010.1,0.0,87.0
2018-03-16,-0.2,-2.8,1.7,0.2,0.0,28.8,54.0,1009.5,0.0,74.0
2018-03-17,-3.2,-5.4,-0.5,0.0,0.0,32.4,61.6,1015.4,246.0,74.0
2018-03-18,-2.5,-5.9,1.3,0.0,0.0,29.5,63.4,1018.3,654.0,81.0
2018-03-19,-1.4,-6.3,3.7,0.0,0.0,14.4,36.7,1016.1,660.0,60.0
2018-03-20,-1.3,-5.8,2.6,1.4,0.0,13.3,49.7,1016.5,36.0,315.0
2018-03-21,1.7,-3.9,6.8,0.0,0.0,11.2,36.0,1025.6,522.0,268.0
2018-03-22,2.4,0.5,4.3,3.3,0.0,13.7,37.1,1013.0,0.0,226.0
2018-03-23,2.8,1.8,4.2,0.0,0.0,9.0,25.9,1007.9,0.0,55.0
2018-03-24,3.4,0.5,7.6,0.0,0.0,8.6,23.4,1006.8,174.0,105.0
2018-03-25,5.4,-2.5,11.7,0.0,0.0,6.1,19.8,1008.5,588.0,149.0
2018-03-26,5.8,2.7,8.8,0.0,0.0,11.9,30.2,1013.2,114.0,327.0
2018-03-27,4.1,0.6,7.9,0.0,0.0,9.0,24.5,1015.2,246.0,307.0
2018-03-28,1.4,0.7,2.3,8.1,0.0,17.6,40.0,1006.4,0.0,106.0
2018-03-29,5.2,2.3,8.9,0.7,0.0,17.6,53.6,1002.8,30.0,243.0
2018-03-30,5.3,-0.4,11.6,0.0,0.0,12.2,36.4,1008.3,540.0,78.0
2018-03-31,3.4,1.1,5.6,3.0,0.0,16.6,40.0,999.9,0.0,64.0
2018-04-01,1.6,0.9,2.6,2.5,0.0,24.8,47.5,1002.8,0.0,294.0
2018-04-02,5.2,-0.5,10.1,1.3,0.0,15.1,38.2,1010.1,498.0,272.0
2018-04-03,12.6,5.3,18.8,0.0,0.0,12.6,32.8,1004.3,318.0,179.0
2018-04-04,15.6,10.9,21.4,3.3,0.0,10.8,72.0,1003.5,612.0,192.0
2018-04-05,10.3,3.6,16.0,0.8,0.0,20.5,57.2,1008.3,216.0,236.0
2018-04-06,7.5,1.7,13.3,0.0,0.0,11.5,34.6,1024.0,732.0,286.0
2018-04-07,12.8,4.6,20.8,0.0,0.0,15.8,37.8,1018.6,738.0,130.0
2018-04-08,14.6,7.9,20.2,0.0,0.0,14.8,46.4,1011.9,720.0,157.0
2018-04-09,15.0,6.3,22.2,0.0,0.0,7.2,22.3,1007.2,642.0,118.0
2018-04-10,17.3,11.4,24.6,0.1,0.0,18.0,43.6,1006.1,672.0,85.0
2018-04-11,14.7,11.6,18.7,0.0,0.0,20.5,41.4,1010.0,642.0,65.0
2018-04-12,16.6,10.2,24.4,0.0,0.0,22.7,52.9,1006.3,468.0,89.0
2018-04-13,16.0,11.3,20.2,22.7,0.0,16.9,42.5,1007.0,96.0,105.0
2018-04-14,13.2,9.3,17.7,5.0,0.0,13.0,39.6,1016.5,198.0,224.0
2018-04-15,15.3,8.4,22.2,0.0,0.0,7.6,24.5,1014.1,558.0,80.0
2018-04-16,12.5,10.2,16.3,2.2,0.0,9.7,23.4,1013.8,6.0,320.0
2018-04-17,13.6,7.2,19.3,0.0,0.0,10.1,31.7,1025.8,660.0,314.0
2018-04-18,16.5,8.2,24.4,0.0,0.0,6.8,33.8,1031.7,738.0,225.0
2018-04-19,18.0,9.5,24.7,0.0,0.0,5.8,20.9,1031.0,750.0,62.0
2018-04-20,20.3,11.4,27.5,0.0,0.0,10.4,32.4,1023.5,762.0,168.0
2018-04-21,16.9,11.4,21.7,0.0,0.0,11.9,31.3,1019.5,732.0,321.0
2018-04-22,17.1,7.6,24.1,0.0,0.0,7.6,41.8,1015.7,744.0,139.0
2018-04-23,17.7,11.8,21.7,0.1,0.0,15.1,46.1,1011.7,414.0,249.0
2018-04-24,13.2,9.7,16.9,0.6,0.0,13.7,47.9,1014.2,162.0,256.0
2018-04-25,13.0,8.8,18.7,1.3,0.0,18.4,66.2,1008.2,300.0,237.0
2018-04-26,9.5,7.0,13.9,3.3,0.0,14.8,64.8,1013.6,234.0,251.0
2018-04-27,11.2,5.0,16.4,0.0,0.0,10.1,26.6,1015.0,642.0,190.0
2018-04-28,15.8,5.8,22.7,0.0,0.0,9.7,39.6,1010.9,672.0,191.0
2018-04-29,17.8,11.6,24.3,0.0,0.0,9.4,27.7,1009.7,612.0,42.0
2018-04-30,17.3,12.0,23.9,0.0,0.0,18.0,54.4,1001.9,570.0,162.0
2018-05-01,13.0,6.4,16.4,0.0,0.0,17.3,61.6,1010.2,618.0,221.0
2018-05-02,11.0,3.9,14.9,0.0,0.0,10.1,31.3,1015.1,138.0,104.0
2018-05-03,14.2,7.4,19.9,0.0,0.0,13.7,40.0,1015.2,576.0,337.0
2018-05-04,12.2,4.9,18.4,0.0,0.0,10.4,33.1,1024.1,834.0,37.0
2018-05-05,12.8,4.1,18.8,0.0,0.0,12.6,31.7,1027.7,834.0,57.0
2018-05-06,15.2,8.1,21.4,0.0,0.0,11.2,33.8,1027.0,846.0,65.0
2018-05-07,17.8,9.4,23.9,0.0,0.0,12.2,41.4,1022.8,846.0,83.0
2018-05-08,19.0,11.3,24.9,0.0,0.0,13.7,42.1,1015.9,846.0,90.0
2018-05-09,20.2,13.3,26.8,1.0,0.0,14.0,47.9,1010.3,702.0,91.0
2018-05-10,20.3,15.0,27.5,1.7,0.0,12.6,37.4,1009.3,414.0,136.0
2018-05-11,14.2,10.5,16.4,0.0,0.0,11.2,35.3,1019.3,0.0,301.0
2018-05-12,17.1,9.7,23.0,0.0,0.0,9.4,31.3,1018.0,414.0,67.0
2018-05-13,20.5,14.3,26.5,0.0,0.0,17.3,45.0,1013.4,846.0,86.0
2018-05-14,19.1,13.2,24.0,0.0,0.0,19.8,47.9,1014.6,858.0,82.0
2018-05-15,15.5,10.9,22.9,5.7,0.0,13.0,59.8,1014.6,384.0,38.0
2018-05-16,16.7,11.2,22.6,0.0,0.0,11.9,42.8,1012.2,372.0,10.0
2018-05-17,16.9,11.1,21.7,0.0,0.0,19.8,44.6,1013.4,726.0,320.0
2018-05-18,12.7,9.5,15.0,0.0,0.0,14.4,34.9,1019.5,12.0,288.0
2018-05-19,16.4,11.5,22.0,0.0,0.0,12.2,33.8,1022.4,744.0,47.0
2018-05-20,16.1,8.0,21.9,0.0,0.0,14.8,35.3,1025.2,894.0,73.0
2018-05-21,17.7,9.7,24.1,0.0,0.0,16.2,46.1,1021.1,852.0,90.0
2018-05-22,18.9,11.1,25.1,0.0,0.0,12.6,33.1,1016.2,864.0,94.0
2018-05-23,19.6,11.4,25.8,0.0,0.0,15.1,42.8,1021.2,810.0,53.0
2018-05-24,20.2,14.4,26.2,0.0,0.0,19.1,51.1,1022.9,852.0,81.0
2018-05-25,21.0,14.9,26.9,0.0,0.0,15.8,41.0,1021.3,804.0,75.0
2018-05-26,20.4,12.4,27.3,0.0,0.0,10.1,38.2,1022.2,702.0,62.0
2018-05-27,20.5,13.7,28.2,0.0,0.0,11.5,37.1,1021.1,570.0,55.0
2018-05-28,25.2,16.4,32.1,0.0,0.0,14.8,37.4,1019.8,828.0,95.0
2018-05-29,25.9,18.6,32.2,0.0,0.0,17.3,44.3,1016.2,906.0,93.0
2018-05-30,24.0,18.1,32.4,6.0,0.0,10.4,49.0,1015.0,594.0,121.0
2018-05-31,25.0,16.9,31.4,0.0,0.0,10.4,34.6,1015.0,738.0,98.0
2018-06-01,23.8,18.9,32.2,15.8,0.0,10.1,38.5,1014.3,588.0,73.0
2018-06-02,21.6,18.4,26.4,0.1,0.0,14.4,37.4,1015.3,192.0,258.0
2018-06-03,20.1,17.8,24.1,0.0,0.0,12.6,30.6,1016.9,192.0,305.0
2018-06-04,21.2,15.7,25.4,0.0,0.0,10.6,,1008.8,750.0,329.0
2018-06-05,18.4,13.6,23.5,0.0,0.0,11.1,,1009.6,312.0,349.0
2018-06-06,18.0,12.3,24.5,0.0,0.0,19.0,,1014.2,942.0,103.0
2018-06-07,20.9,12.3,28.0,0.0,0.0,14.7,43.2,1013.6,948.0,119.0
2018-06-08,23.5,13.4,31.3,0.0,0.0,10.5,,1010.2,912.0,90.0
2018-06-09,24.5,17.0,31.0,0.0,0.0,11.4,,1008.6,816.0,92.0
2018-06-10,22.5,17.0,30.0,5.0,0.0,8.5,,1006.3,420.0,199.0
2018-06-11,20.0,16.5,25.0,0.0,0.0,11.5,,1007.1,510.0,305.0
2018-06-12,17.0,14.0,22.2,0.0,0.0,13.8,36.4,1006.6,480.0,320.0
2018-06-13,15.8,14.5,18.1,0.0,0.0,14.8,31.7,1012.2,36.0,302.0
2018-06-14,18.2,12.3,24.1,0.0,0.0,9.0,34.6,1015.1,678.0,288.0
2018-06-15,19.4,16.0,23.8,0.0,0.0,8.3,30.6,1016.7,48.0,267.0
2018-06-16,22.7,17.1,27.4,0.0,0.0,7.9,26.6,1015.8,264.0,152.0
2018-06-17,22.3,17.2,27.1,0.0,0.0,14.0,42.5,1015.2,678.0,256.0
2018-06-18,20.5,14.9,24.7,0.0,0.0,11.2,34.9,1019.4,276.0,267.0
2018-06-19,21.6,18.1,26.1,0.0,0.0,14.4,36.0,1021.0,306.0,269.0
2018-06-20,22.6,16.2,29.0,0.0,0.0,8.6,30.6,1020.3,288.0,265.0
2018-06-21,18.0,11.3,27.8,2.6,0.0,19.4,67.7,1012.8,474.0,263.0
2018-06-22,14.1,10.4,20.1,0.4,0.0,19.8,50.8,1017.2,222.0,277.0
2018-06-23,13.8,11.6,20.1,9.3,0.0,22.0,52.2,1019.1,60.0,286.0
2018-06-24,13.4,11.8,16.0,0.7,0.0,16.9,41.0,1018.8,6.0,285.0
2018-06-25,16.2,12.4,22.4,0.0,0.0,12.6,33.1,1020.5,144.0,285.0
2018-06-26,17.2,12.4,24.3,0.0,0.0,14.0,32.0,1023.0,282.0,326.0
2018-06-27,19.6,13.3,25.1,0.0,0.0,14.4,34.6,1024.8,624.0,53.0
2018-06-28,22.1,14.8,28.9,0.0,0.0,18.0,54.0,1021.0,588.0,26.0
2018-06-29,22.1,14.2,30.8,0.0,0.0,17.3,46.4,1016.2,840.0,359.0
2018-06-30,17.2,11.5,22.4,0.0,0.0,16.9,36.4,1020.0,660.0,50.0
2018-07-01,16.9,9.7,22.6,0.0,0.0,15.8,43.2,1021.1,708.0,39.0
2018-07-02,18.0,8.6,24.9,0.0,0.0,10.8,39.2,1018.3,780.0,13.0
2018-07-03,21.7,13.2,28.3,0.0,0.0,10.8,43.6,1015.9,894.0,309.0
2018-07-04,24.5,14.9,31.9,0.0,0.0,7.2,44.3,1013.5,924.0,320.0
2018-07-05,24.8,16.8,32.3,0.0,0.0,11.2,36.4,1010.7,744.0,338.0
2018-07-06,19.4,15.3,24.2,0.0,0.0,18.4,35.6,1015.8,198.0,304.0
2018-07-07,19.6,12.0,26.7,0.0,0.0,18.7,41.8,1019.1,816.0,297.0
2018-07-08,20.7,14.8,27.8,0.0,0.0,15.1,32.4,1019.8,420.0,315.0
2018-07-09,20.0,15.9,24.1,0.0,0.0,16.6,42.5,1018.1,498.0,306.0
2018-07-10,16.7,14.0,20.1,5.8,0.0,8.3,23.8,1016.1,102.0,55.0
2018-07-11,18.4,14.3,24.8,34.7,0.0,6.8,29.9,1014.1,360.0,345.0
2018-07-12,17.3,14.7,19.6,14.9,0.0,16.2,51.5,1013.1,6.0,317.0
2018-07-13,20.5,15.7,28.0,0.2,0.0,13.3,43.6,1016.9,348.0,303.0
2018-07-14,19.5,14.5,24.6,0.0,0.0,14.8,32.4,1018.6,810.0,314.0
2018-07-15,19.8,13.0,25.5,0.0,0.0,8.3,28.4,1017.3,840.0,351.0
2018-07-16,22.4,15.2,28.7,0.0,0.0,6.8,39.6,1013.9,858.0,20.0
2018-07-17,23.6,17.9,30.0,0.0,0.0,13.3,41.4,1011.6,540.0,352.0
2018-07-18,23.2,19.4,27.5,0.0,0.0,19.1,43.2,1014.0,636.0,316.0
2018-07-19,20.8,16.4,26.1,0.0,0.0,15.1,33.5,1016.4,366.0,341.0
2018-07-20,21.4,13.3,27.8,0.0,0.0,9.4,35.3,1014.8,774.0,319.0
2018-07-21,22.0,14.6,27.8,0.0,0.0,8.6,24.5,1012.5,720.0,54.0
2018-07-22,23.2,16.9,28.2,0.0,0.0,6.1,24.5,1013.0,258.0,72.0
2018-07-23,22.9,18.0,27.8,0.0,0.0,13.0,34.6,1015.6,840.0,315.0
2018-07-24,24.4,16.6,29.9,0.0,0.0,6.1,24.5,1015.6,732.0,15.0
2018-07-25,26.3,19.4,32.4,0.0,0.0,7.9,26.6,1015.3,768.0,59.0
2018-07-26,26.1,18.1,32.0,0.0,0.0,11.5,40.3,1016.7,882.0,43.0
2018-07-27,26.0,19.3,32.3,0.0,0.0,12.2,35.3,1014.9,696.0,69.0
2018-07-28,25.6,19.8,32.8,1.0,0.0,11.2,52.6,1010.0,738.0,124.0
2018-07-29,23.6,17.8,29.5,0.0,0.0,10.4,41.4,1015.5,678.0,311.0
2018-07-30,26.9,21.4,33.4,0.0,0.0,12.6,31.0,1016.7,648.0,105.0
2018-07-31,28.8,20.0,36.1,0.0,0.0,10.8,37.8,1016.3,846.0,105.0
2018-08-01,27.7,23.9,31.8,0.0,0.0,13.7,29.9,1018.8,486.0,7.0
2018-08-02,26.6,22.7,32.2,0.0,0.0,15.8,39.6,1021.9,492.0,14.0
2018-08-03,27.1,21.2,33.0,0.0,0.0,10.1,29.5,1021.3,762.0,68.0
2018-08-04,27.7,19.4,34.3,0.0,0.0,10.1,32.0,1016.9,720.0,119.0
2018-08-05,22.5,18.1,26.3,0.0,0.0,15.8,42.5,1019.4,576.0,337.0
2018-08-06,23.1,15.6,29.8,0.0,0.0,8.3,26.3,1018.4,840.0,274.0
2018-08-07,27.5,17.1,36.3,0.0,0.0,10.4,29.5,1012.6,798.0,138.0
2018-08-08,28.9,22.4,38.0,2.2,0.0,11.9,45.4,1010.5,630.0,159.0
2018-08-09,27.4,21.4,34.7,1.6,0.0,14.0,54.7,1013.0,708.0,57.0
2018-08-10,21.2,17.3,24.8,0.0,0.0,15.5,47.5,1019.5,378.0,256.0
2018-08-11,19.5,15.3,24.0,0.0,0.0,16.6,52.6,1019.9,396.0,236.0
2018-08-12,20.3,12.8,27.6,0.0,0.0,9.7,38.2,1016.7,786.0,234.0
2018-08-13,22.9,14.0,32.0,0.0,0.0,8.3,46.1,1008.1,492.0,168.0
2018-08-14,20.7,17.8,25.6,0.7,0.0,16.2,40.3,1010.6,342.0,248.0
2018-08-15,20.5,16.1,26.4,0.0,0.0,14.4,36.4,1017.9,276.0,296.0
2018-08-16,22.9,14.1,29.7,0.0,0.0,7.9,28.8,1017.3,798.0,160.0
2018-08-17,25.0,17.8,33.4,0.0,0.0,13.3,41.8,1014.9,750.0,115.0
2018-08-18,21.8,17.3,27.3,0.0,0.0,9.4,28.1,1020.7,486.0,312.0
2018-08-19,23.4,14.9,30.9,0.0,0.0,6.5,29.9,1019.1,732.0,268.0
2018-08-20,21.6,18.6,24.2,0.0,0.0,14.8,35.3,1016.9,120.0,265.0
2018-08-21,19.7,14.6,24.0,0.0,0.0,12.6,35.3,1021.2,696.0,330.0
2018-08-22,21.1,11.8,28.8,0.0,0.0,6.8,24.5,1018.9,768.0,111.0
2018-08-23,25.6,15.6,34.6,0.2,0.0,9.0,47.2,1011.1,606.0,154.0
2018-08-24,20.6,16.9,24.2,0.1,0.0,15.5,51.5,1008.7,180.0,261.0
2018-08-25,16.8,12.2,22.6,0.2,0.0,11.5,55.4,1009.9,300.0,226.0
2018-08-26,15.6,10.6,21.3,0.0,0.0,12.6,36.4,1015.3,594.0,260.0
2018-08-27,18.0,11.7,22.4,0.2,0.0,14.0,49.0,1013.1,102.0,202.0
2018-08-28,18.2,12.1,22.9,0.0,0.0,10.4,32.8,1019.3,348.0,297.0
2018-08-29,20.4,11.2,27.8,0.0,0.0,11.5,32.8,1015.9,720.0,117.0
2018-08-30,17.4,14.8,19.5,1.3,0.0,14.0,38.5,1014.0,0.0,240.0
2018-08-31,16.0,11.8,21.6,0.0,0.0,13.3,34.6,1020.4,378.0,284.0
2018-09-01,17.4,10.2,22.7,0.0,0.0,7.2,24.1,1024.7,414.0,319.0
2018-09-02,19.0,14.4,23.7,0.3,0.0,15.1,33.1,1024.4,6.0,38.0
2018-09-03,22.9,17.8,28.8,0.0,0.0,17.3,43.2,1018.3,600.0,75.0
2018-09-04,20.2,15.5,26.4,0.0,0.0,11.2,29.5,1016.6,594.0,32.0
2018-09-05,19.7,14.3,25.3,0.0,0.0,11.2,38.2,1018.1,390.0,49.0
2018-09-06,19.9,15.5,26.1,0.9,0.0,13.3,28.8,1013.8,588.0,84.0
2018-09-07,18.7,14.2,23.7,0.3,0.0,9.7,47.2,1012.1,144.0,222.0
2018-09-08,17.0,12.0,22.7,0.0,0.0,9.4,37.4,1019.8,594.0,259.0
2018-09-09,19.3,13.3,26.3,0.0,0.0,5.4,24.5,1021.0,564.0,176.0
2018-09-10,20.2,13.2,26.9,0.0,0.0,8.6,31.7,1020.6,228.0,222.0
2018-09-11,21.9,17.1,27.0,0.0,0.0,12.6,36.4,1019.8,456.0,242.0
2018-09-12,21.2,15.5,28.9,0.0,0.0,16.2,39.2,1019.1,438.0,263.0
2018-09-13,14.7,13.6,16.5,0.3,0.0,9.7,24.5,1021.2,0.0,43.0
2018-09-14,16.4,13.4,20.5,0.0,0.0,5.4,17.3,1020.3,84.0,220.0
2018-09-15,16.5,11.7,21.9,0.2,0.0,13.7,40.3,1021.4,312.0,260.0
2018-09-16,16.4,10.1,23.2,0.0,0.0,6.1,24.1,1023.7,462.0,199.0
2018-09-17,18.8,10.1,27.9,0.0,0.0,5.8,27.4,1019.6,612.0,192.0
2018-09-18,21.8,12.4,30.7,0.0,0.0,8.6,38.9,1015.4,666.0,157.0
2018-09-19,22.9,16.4,29.3,0.0,0.0,8.6,30.2,1017.1,624.0,218.0
2018-09-20,22.5,16.7,29.8,0.0,0.0,8.3,36.7,1016.3,564.0,221.0
2018-09-21,19.6,11.9,30.6,1.5,0.0,16.6,82.1,1008.8,354.0,209.0
2018-09-22,13.7,10.4,17.9,0.2,0.0,17.3,47.2,1016.4,138.0,249.0
2018-09-23,10.6,8.6,13.9,13.6,0.0,12.6,38.5,1012.4,6.0,244.0
2018-09-24,9.4,6.7,14.2,3.1,0.0,23.4,59.4,1023.5,324.0,294.0
2018-09-25,9.4,5.1,14.7,0.0,0.0,15.1,38.5,1036.1,552.0,293.0
2018-09-26,12.3,5.4,17.7,0.0,0.0,14.4,39.6,1032.2,378.0,223.0
2018-09-27,18.3,14.2,23.5,0.0,0.0,13.0,32.0,1024.9,438.0,250.0
2018-09-28,13.1,8.1,17.4,0.0,0.0,17.6,41.8,1022.2,420.0,305.0
2018-09-29,9.9,4.6,15.4,0.0,0.0,8.3,25.2,1027.9,558.0,287.0
2018-09-30,10.6,3.8,19.0,0.0,0.0,7.2,29.5,1017.8,624.0,195.0
2018-10-01,9.3,4.0,14.9,1.2,0.0,11.5,38.2,1012.8,240.0,274.0
2018-10-02,8.2,5.0,11.1,2.2,0.0,17.6,55.1,1014.2,132.0,246.0
2018-10-03,11.3,8.8,14.5,0.0,0.0,25.6,60.5,1017.2,234.0,279.0
2018-10-04,12.1,8.4,15.6,0.0,0.0,11.5,29.2,1025.5,42.0,248.0
2018-10-05,15.2,10.8,20.6,0.0,0.0,9.0,25.2,1021.4,558.0,183.0
2018-10-06,16.0,8.5,23.6,0.0,0.0,9.0,27.4,1011.2,546.0,181.0
2018-10-07,11.6,3.5,16.3,0.0,0.0,13.7,43.6,1016.6,12.0,315.0
2018-10-08,8.8,2.4,15.2,0.0,0.0,6.1,20.2,1023.4,606.0,141.0
2018-10-09,11.4,4.0,18.9,0.0,0.0,4.3,14.4,1023.2,264.0,166.0
2018-10-10,15.5,7.4,23.7,0.0,0.0,9.4,31.0,1022.9,576.0,110.0
2018-10-11,17.5,11.6,24.3,0.0,0.0,13.7,40.7,1018.9,588.0,122.0
